id,dialect,text,audio_path,duration,aldi_score
32769_2,UAE,لا إله إلا الله,02 - مسلسل أيام الصبر (1995) الحلقة 1 الاولي_2067.7696875_2084.3915625_32769_2.wav,0.7632486464,0.0
32771_3,UAE,الحمد لله بصحة و عافية,02 - مسلسل أيام الصبر (1995) الحلقة 1 الاولي_2101.5871875000003_2133.0928125_32771_3.wav,1.50026779,0.031146259978413582
32771_6,UAE,شبلاها الأغنية هاذي بعد الي حاطينها أحين ؟,02 - مسلسل أيام الصبر (1995) الحلقة 1 الاولي_2101.5871875000003_2133.0928125_32771_6.wav,2.1432397,0.9580381512641907
32772_1,UAE,سير ازقره قوله عبيدان يباك سير,02 - مسلسل أيام الصبر (1995) الحلقة 1 الاولي_2141.8171875_2152.4146874999997_32772_1.wav,1.531945794,0.9118807911872864
32775_1,UAE,أنا أستحي خالتي، شو أسوي؟ من يوم أنا صغير أستحي,02 - مسلسل أيام الصبر (1995) الحلقة 1 الاولي_2196.0534374999997_2203.4784375_32775_1.wav,2.91696874,0.7021458745002747
32779_2,UAE,لا يا نايف لا,02 - مسلسل أيام الصبر (1995) الحلقة 1 الاولي_2263.6209375_2270.7759374999996_32779_2.wav,1.112326645,0.5744324922561646
32790_2,UAE,الحرامي تباه يدش بيت النواخذة و الطواويش؟,02 - مسلسل أيام الصبر (1995) الحلقة 1 الاولي_285.3309375_294.00468750000005_32790_2.wav,2.526488711,0.8595679998397827
32803_1,UAE,هذا عمج، و من لحمج و دمج,02 - مسلسل أيام الصبر (1995) الحلقة 1 الاولي_466.36593750000003_469.50468750000005_32803_1.wav,3.128054206,0.34586986899375916
32806_1,UAE,ما شاء الله ما شاء الله عليج يا بنيتي، كبرتي صرتي حرمة، الله يعطيني طولة العمر و أشوف عيالج,02 - مسلسل أيام الصبر (1995) الحلقة 1 الاولي_496.50468750000005_504.4359375_32806_1.wav,6.798211856,0.8891070485115051
32807_4,UAE,و اللي ما عنده مالح,02 - مسلسل أيام الصبر (1995) الحلقة 1 الاولي_509.5321875_529.7990625000001_32807_4.wav,1.034024018,0.9585641026496887
32809_2,UAE,دخل عليه حرامي ؟,02 - مسلسل أيام الصبر (1995) الحلقة 1 الاولي_536.5996875000001_542.2696875_32809_2.wav,0.9353534021,0.7040264010429382
32812_1,UAE,يجوف يحصله ولد و لا شي، يتزوج و يطلق و الله كريم,02 - مسلسل أيام الصبر (1995) الحلقة 1 الاولي_600.5896875000001_607.9471875_32812_1.wav,3.566126961,0.9480239748954773
32812_2,UAE,على ماظن إن هاي بنت عبد الرحمن يا عمي بو نايف,02 - مسلسل أيام الصبر (1995) الحلقة 1 الاولي_600.5896875000001_607.9471875_32812_2.wav,2.565108867,0.8938102722167969
32814_5,UAE,يابويه لا ريوق ولا شي، قم قوم أقولك ألحينه قم، قم سير المركز سير يابويه أبا ذهبي أبا بيزاتي، إن رديت هني بدون بيزات و بدون ذهب ما تلوم إلا عمرك قم,02 - مسلسل أيام الصبر (1995) الحلقة 1 الاولي_643.2159375000001_695.4271875000001_32814_5.wav,11.72089222,0.9963186979293823
32819_1,UAE,شو نسوي هو روحه بعده لين أحين ما طلب ,02 - مسلسل أيام الصبر (1995) الحلقة 1 الاولي_737.8003125_753.2915625_32819_1.wav,2.186689651,1.0
32820_6,UAE,لا، هذا راجح مب قلبه بارد,02 - مسلسل أيام الصبر (1995) الحلقة 1 الاولي_753.7978125000001_790.3828125000001_32820_6.wav,2.986529687,0.8611611723899841
32823_1,UAE,شو ها اللي تسويه ؟,02 - مسلسل أيام الصبر (1995) الحلقة 1 الاولي_807.5109375000001_815.9315625_32823_1.wav,1.131340761,0.9858877062797546
32823_2,UAE,هذا مثل ما تسوي انته عمي,02 - مسلسل أيام الصبر (1995) الحلقة 1 الاولي_807.5109375000001_815.9315625_32823_2.wav,1.47503922,0.9258555173873901
32829_1,UAE,أنا سجلت الي انسرق، بس مابا حد في الفريج يدري إن بو محمد انسرق,02 - مسلسل أيام الصبر (1995) الحلقة 1 الاولي_868.9359375_888.0890625000001_32829_1.wav,5.407169544,0.8414161801338196
32831_3,UAE,هيه نعم، و إذا دروا في الفريج من حد غيركم و يو سألوكم، قولوا بو محمد ما انسرق عنده شي، يعني الحرامي دخل البيت مثل ما دخل، ظهر، ما خذ حاجة أبدًا ,02 - مسلسل أيام الصبر (1995) الحلقة 1 الاولي_895.7165625000001_913.5196875_32831_3.wav,13.11011079,0.9275442957878113
32835_1,UAE,أبغيها، أنا أبغيها، ههه، من سنة حاط عيني عليها أنا,02 - مسلسل أيام الصبر (1995) الحلقة 1 الاولي_944.8565625000001_949.9190625000001_32835_1.wav,5.062494331,0.7159461379051208
32836_1,UAE,يقدر عاد أبوها يقول لا؟ ولا ما يوافق، غير بدماره,02 - مسلسل أيام الصبر (1995) الحلقة 1 الاولي_951.8428125_955.7240625000001_32836_1.wav,3.868045645,0.7267903685569763
32840_1,UAE,أخوك يقصد إن الحرمة إنسانة حالها حالك,02 - مسلسل أيام الصبر (1995) الحلقة 1 الاولي_993.9796875000001_997.6753125000001_32840_1.wav,2.702581872,0.45485901832580566
70235_1,UAE,هيه سوي عمرج غشيمة، عنز بعد شو؟,02 - مسلسل حاير طاير الجزء 4ـ الحلقة 29 (كاملة)_524.6353125_527.9090625_70235_1.wav,3.273741497,0.9868337512016296
41360_3,UAE,بس إهيا الأم مب طايعة تي يعني شو أسوي فيها يالسة فوق تقول ما بسير ,03 - عجيب غريب -الرهينة_1160.4178125000003_1185.9496875_41360_3.wav,3.366841594,1.0
41377_1,UAE,قم قم ابويه صلاح خلنا نسير الشرطة,03 - عجيب غريب -الرهينة_1398.6253125000003_1409.7796875_41377_1.wav,2.261397209,0.7109383344650269
41380_5,UAE,اسمعي يا حجية، ولدج ياي مشتكي على غريب و يقول إن غريب حابسنج عنده في البيت و لا مخلنج تطلعين، صدق هذا هالجلام ؟,03 - عجيب غريب -الرهينة_1422.5878125_1450.7015625_41380_5.wav,7.105670928,0.8399330377578735
41404_1,UAE,الجلام هذا يا غريب من خاطرك، أنها أثلجت صدرك,03 - عجيب غريب -الرهينة_300.33281250000005_305.10843750000004_41404_1.wav,4.775623583,0.23247075080871582
41425_2,UAE,خليها هي تقرر مصيرها، هذي ترا عقب بتستوي لاجئة عندكم، تعرفين شو يعني لاجئة,03 - عجيب غريب -الرهينة_511.50656250000003_522.7284375_41425_2.wav,5.764474256,0.8003820776939392
41436_1,UAE,و توني بقوله إن أمك عندنا في البيت، قالي بأي حق تاخذ أمي عندكم ؟، و صك التليفون في ويهي ,03 - عجيب غريب -الرهينة_663.5503125_674.5190625_41436_1.wav,6.900671426,0.972231924533844
41438_2,UAE,إنتي أصلا شو دراج و لا بس ترمسين جي ؟,03 - عجيب غريب -الرهينة_680.7965625_701.4853125000001_41438_2.wav,2.747132931,0.9122307896614075
41453_1,UAE,أمك رافضة أصلا، تقول إن إنت ما توكلها، و لا تعطيها مصرف، و تفاتن عليها إنت و حرمتك,03 - عجيب غريب -الرهينة_821.5340625000001_828.3178125000001_41453_1.wav,6.783741497,0.5435194373130798
32842_1,UAE,إذا بتزعلون و بتضايجون كل ما,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_1009.9265625_1018.1446875_32842_1.wav,1.942092542,0.614456832408905
32848_1,UAE,تفضل يا راجح اشرب شاي,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_1068.0103125_1081.6959375000001_32848_1.wav,1.275056289,0.717219889163971
32850_5,UAE,و نسد حلجنا و نسكت؟,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_1099.4315625_1141.5515625000003_32850_5.wav,1.5,0.5598407983779907
32851_2,UAE,خلها على الله يا أبوي,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_1141.8215625000003_1149.1284375_32851_2.wav,1.02871118,0.8571282029151917
32871_1,UAE, أفا وليش؟ قلت لك لا ترمسني! عفاريت الدنيا كلها ترقص في راسي اليوم,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_1486.1728125_1551.0403125000003_32871_1.wav,4.533390116,0.9442546963691711
32871_11,UAE,و عليكم السلام، حيا الله بو محمد,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_1486.1728125_1551.0403125000003_32871_11.wav,2.199575434,0.19786669313907623
32871_6,UAE,لا حول ولا قوة إلا بالله العلي العظيم، أنا أول مرة أشوف حرمة تحب الذهب أكثر من ريلها! يا بنت الحلال أنا ريلج، أحبج و أقدرج و أحترمج، تحبين الذهب أكثر مني أنا؟,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_1486.1728125_1551.0403125000003_32871_6.wav,14.00017536,0.6567251682281494
32871_9,UAE,آه من هذا راجح، لكن تدري؟  أنا باجر بسير الفريج، بيت بيت، وبقولهم إني أنا انسرقت,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_1486.1728125_1551.0403125000003_32871_9.wav,7.133422683,0.8667312264442444
32872_1,UAE,بو راجح خلاك كاتب؟,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_1554.6853125000002_1562.7178125_32872_1.wav,1.579887207,0.8307788968086243
32872_3,UAE,اسمع يا عبيد,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_1554.6853125000002_1562.7178125_32872_3.wav,0.9313019324,0.005476697348058224
32876_2,UAE,لا تخاف عليهم,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_1628.1928125_1632.2428125000001_32876_2.wav,0.9391304348,0.02895602025091648
32877_1,UAE,هذيله رياييل بحر، بيردون إن شاء الله و يايبين الخير وياهم,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_1632.6646875000001_1655.8509375000003_32877_1.wav,3.360326087,0.9157387614250183
32885_1,UAE,يا جماعة! الأولاد حارب و نايف ومفتاح، شاحفهم بغى يطلع أمس,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_1801.6171875_1831.8571875000002_32885_1.wav,4.820869565,0.9367297887802124
32885_2,UAE,و ما فيه أخبارٍ عنهم؟,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_1801.6171875_1831.8571875000002_32885_2.wav,1.627826087,0.6071652770042419
32887_1,UAE,يا ريال، نحن ناصحينهم قبل لا يطلعون,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_1832.3465625000003_1871.1253125000003_32887_1.wav,2.970628882,0.9003965258598328
32887_5,UAE,الحمدلله رب العالمين، المفروض يا جماعة اللي اللي بيركب سفينة ها، ولا نقول بيركب دابة، المفروض يدعي ربه، ويقول: سبحان اللذي سخر لنا هذا وما كنا له مقرنين، وإنا إلى ربنا لمنقلبون,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_1832.3465625000003_1871.1253125000003_32887_5.wav,16.96466158,0.5027007460594177
32898_1,UAE,يالحيّال، يالجمبازي، ياللي مخلي عمرك تستحي وحالتك حالة، لا وبعد أكل خاص ها!,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_1973.1009375000003_1985.5378125000002_32898_1.wav,9.501447593,0.9441182017326355
32905_1,UAE,عيني عليك باردة ما شاء الله، هيه زين أحين زين,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_21.6759375_51.5446875_32905_1.wav,3.9113843,0.8828853964805603
32905_4,UAE,الله يسلمك أنا إذا ما مدحتك يا راجح اليوم، باجر ما بتتحسن، هيه,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_21.6759375_51.5446875_32905_4.wav,5.486097459,0.9211567044258118
32905_5,UAE,والله أدري، أدري إنك تحبني، و المحبة مثل ما يقولون من الله بس شو أسوي مشاغلي وايد يا بو محمد,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_21.6759375_51.5446875_32905_5.wav,6.349649837,0.9051143527030945
32906_1,UAE,هذيل الحريم أمرهم عجيب، كل شي عندهم يصير طال عمرك,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_2114.3784375000005_2118.2765625_32906_1.wav,3.878229557,0.9124362468719482
32908_1,UAE,سهل، سهل يا بو مرزم يصير سهل، هذا,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_212.7684375_219.14718750000003_32908_1.wav,4.523691286,0.7953922152519226
32915_1,UAE,زين وإنت ليش محرج,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_2201.3353125000003_2207.6971875_32915_1.wav,1.633742808,0.924698531627655
32918_1,UAE,شحقه ما احرج، يوم أشوف ناس يالسين في ميلس أخوي و يقولولي تفضل، أحرج,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_2214.7678125_2225.5678125000004_32918_1.wav,4.610204082,0.9990937113761902
32919_1,UAE,لنا ضيف ياخوي عيد، يقول إنك استلمت منه صرة لولو، تسوى لها خمسة و عشرين ألف ربية ,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_2227.3565625_2235.1528125000004_32919_1.wav,6.735543061,0.8918691277503967
32920_2,UAE,أي كلام الي تقصده ياخوي يا بو مرزم ها ؟,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_2235.5746875000004_2243.7759374999996_32920_2.wav,2.789539852,0.8948565125465393
32922_2,UAE,ما تعودنا يا جماعة نيب شهود، و احنا نسلم أخواننا الغالي و النفيس، هذا إذا كنت تعدني أخو,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_2276.0578125_2310.1284375000005_32922_2.wav,6.026098693,0.7021892666816711
32939_1,UAE,واحد يقول أنا عطيت، و الثاني يقول أنا ما خذيت، أنا منو بصدق فيهم و منو بجذب ؟,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_2487.1471874999997_2527.2084375000004_32939_1.wav,5.314250102,0.7899090051651001
32939_3,UAE,هب مهم منو المسؤول يا مفتاح، المهم منو يروم يثبت الغلط، إهنا مربط الفرس,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_2487.1471874999997_2527.2084375000004_32939_3.wav,5.177987258,0.7439808249473572
32939_5,UAE,و شتقصد يا مفتاح ؟,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_2487.1471874999997_2527.2084375000004_32939_5.wav,1.56702246,0.32355183362960815
32941_1,UAE,ألحين عيب علي أنا ؟ عيب علي أنا يا بو مرزم ! ما عليه,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_2552.8584375_2592.4471875_32941_1.wav,3.433716391,0.9305558204650879
32945_1,UAE,عنك و عن عصاة ابليس الي معلقة في رقبتك,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_282.19218750000005_285.43218750000005_32945_1.wav,3.24,0.5206214189529419
32952_5,UAE,الحلال حلالك، متى ما تحصل إيب,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_4.176562499999999_20.275312500000002_32952_5.wav,1.697487544,0.6399174928665161
32965_2,UAE,وشفيكم، وشعلامكم على هالصراخ هذا؟ ,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_603.4753125000001_608.4534375000001_32965_2.wav,2.072429632,0.9383150935173035
32972_1,UAE,أزعجت عمك يا صبي,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_687.5465625_691.3940625_32972_1.wav,1.302132021,0.4425659477710724
32972_2,UAE,إن شاء الله عمي إن شاء الله,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_687.5465625_691.3940625_32972_2.wav,1.073113826,0.37142491340637207
32973_3,UAE,إلا بسألك، القهوة وين ؟,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_692.5415625_716.2340625_32973_3.wav,1.813202832,0.7798892259597778
32973_4,UAE,عمي القهوة، تجوف هناك ؟,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_692.5415625_716.2340625_32973_4.wav,2.095256606,0.7908948063850403
32977_1,UAE,قايلج أنا إذا أهلج ما ربوج,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_751.8234375000001_756.1771875000001_32977_1.wav,1.939932436,0.5773317217826843
32979_3,UAE,خله يصب ماي، ما عندنا ماي,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_777.4565625_790.6021875_32979_3.wav,2.146224258,0.9321723580360413
32982_4,UAE,يلا بسرعة بسرعة,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_802.0771875_809.7215625000001_32982_4.wav,1.001049293,0.8844396471977234
32986_1,UAE,يايبيلي شوية متاي من البحرين,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_836.0971875_842.7628125000001_32986_1.wav,1.745764496,0.9732851386070251
32987_1,UAE,متاي يا عمي، حق المتوه,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_847.8084375000001_851.3015625_32987_1.wav,2.007942215,0.8870024681091309
32989_2,UAE,المتوه أحلى شي في البيت، المتوه أحلى شي في البيت ؟,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_876.0740625000001_885.1190625_32989_2.wav,2.876552517,0.39399129152297974
32996_2,UAE,عاد لازم أعرفك باسمي، ترا أنا اسمي بو خالد,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_951.9271875000001_967.2159375000001_32996_2.wav,2.418119071,0.8596802353858948
32996_5,UAE,ما عليك زود ياخوي، أنا ياي ياخوي الديرة هذي عندي قضية,03 - مسلسل أيام الصبر (1995) الحلقة 2 الثانية_951.9271875000001_967.2159375000001_32996_5.wav,4.472220217,0.9729228019714355
70376_3,UAE,و انت ياي تاكل و لا تناقش ؟,03 - مسلسل حاير طاير الجزء 4ـ الحلقة 28 (كاملة)_581.3859375000001_604.3021875000001_70376_3.wav,2.337228032,0.6677170991897583
41496_1,UAE,زعل زعل الريال زعل، قومي قومي قومي قومي,04 - عجيب غريب رياضة برياضة_1308.8503125000002_1313.5753125_41496_1.wav,2.609334619,0.6574912071228027
41498_1,UAE,دمتور أبوك ما يسوى علينا ها الطلبات هذي، كل شوي إلا بهدلت عمي غريب و عايلته، إلا تبا مقويات إلا أدوية ,04 - عجيب غريب رياضة برياضة_1339.9509375000002_1393.4278125_41498_1.wav,6.385298,0.9421889185905457
41537_1,UAE,رياضة و رياضة و عندي رياضة، و آخرتها سبرنقات قوم بو عبود,04 - عجيب غريب رياضة برياضة_387.34031250000004_391.9640625_41537_1.wav,4.618013222,0.8341380953788757
41562_1,UAE,ريولي ملزقة ما اروم أصلي لازم اسير اخوز اللزق وبعدين أصلي على راحتي بارك الله فيك ,04 - عجيب غريب رياضة برياضة_657.4246875_664.8665625000001_41562_1.wav,4.950603541,0.92784184217453
41580_1,UAE,طبعا أنا بصحة و عافية,04 - عجيب غريب رياضة برياضة_859.4521875_865.4765625000001_41580_1.wav,1.783335308,0.11653327196836472
33010_1,UAE,يا بويي هاي السالفة انتهينا منها، غلطة ما تتكرر,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_1166.1384375000002_1169.8003125_33010_1.wav,3.538189298,0.9246106147766113
33014_1,UAE,إندوك خذ خذ ههه ههه تستاهل تستاهل يا عبيدان، هذي هدية زواجك حق الحرمة، خذ لولو ههه ههه,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_1252.9434375_1265.2621875_33014_1.wav,11.44049015,0.8070032000541687
33023_6,UAE,و تقول حق بومحمد اييب حرمته وياه,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_1365.2296875000002_1398.9121875_33023_6.wav,2.650588561,0.9632858037948608
33029_8,UAE,لا ترمس لا ترمس وايد، راجح يباك في المركز,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_1543.2103125000003_1590.8990625000001_33029_8.wav,3.544434122,0.8387392163276672
33032_2,UAE,و يا ليتك يا أخ ذياب,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_1615.1484375_1619.2659375000003_33032_2.wav,1.94672561,0.015351889654994011
33036_1,UAE,كم مرة قايلك لا تدخن هالقدو مب زين حق صحتك؟,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_1656.3234375000002_1689.5671875000003_33036_1.wav,3.366031725,0.8844544291496277
33040_3,UAE,ههه إن شاءالله إن شاءالله ههه,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_1716.1959375000001_1723.1484375_33040_3.wav,1.787040338,0.42661339044570923
33048_1,UAE,و الشي الثاني، الجمعة هذي، أنا ما جمعتكم إياها عشان جمعة سوالف,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_1815.2859375000003_1821.5634375_33048_1.wav,5.076177298,0.9757593870162964
33049_2,UAE,اللي يدور في بالي يا زيد ما أقدر أبوح به حق كل حد,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_1822.4746875_1828.6509375_33049_2.wav,3.28318481,0.6727601885795593
33052_4,UAE,أنا طال عمرك نعم متأكد و مستعد أحلف، حتى الجماعة هذيل يشهدون إن هذا الذهب ذهب زوجتي طال عمرك,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_1858.0471875000003_1874.6015625_33052_4.wav,7.526598284,0.9062196016311646
33056_5,UAE,و السارق الحين متطمن؟,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_1905.7528125000003_1925.2771875000003_33056_5.wav,2.41764728,0.7669951319694519
33057_2,UAE,هذا اللولو لي يا أخوي يا راجح، أنا بإيدي هذي ماعطيه حق عيد الله يرحمه، بس هو الله يهداه نكر قال لا خذت لولو و لا شفت منك لولو,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_1926.6103125_1946.3540625_33057_2.wav,10.29786585,0.9836581945419312
33058_2,UAE,ادخل في الموضوع، خلنا نعرف,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_1947.8559375_1952.8340625_33058_2.wav,2.129479362,0.5607181787490845
33063_1,UAE,أصبحنا و أصبح الملك لله، الواحد القهار,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_1996.3040625000003_1999.9321875_33063_1.wav,3.628104167,0.0
33067_5,UAE,زين سويت، انزين الحين برايك جانك بتسير تشوف حد من الجماعة و إلا بتسير مكان مرخوص,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_2069.4065625000003_2092.4746875_33067_5.wav,4.977170693,1.0
33069_12,UAE,الله يصك على بوزه طول الدهر ما يخليه يتكلم,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_2102.3634375_2137.8684375000003_33069_12.wav,2.777602928,0.973859965801239
33073_1,UAE,بسير أكلم بو مرزم، عشان يكلم راجح، يكلمون عبيدان,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_2170.8590624999997_2189.3203125_33073_1.wav,3.328047958,0.9404359459877014
33076_1,UAE,يا فالح، يا فالح انته تعرفنا عدل، تعرفنا زين نحن عيال الفريج,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_2226.9853125_2248.7709375000004_33076_1.wav,3.927340384,0.9575911164283752
33078_2,UAE,يا جماعة خلونا فالمهم احين,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_2248.9734375_2257.2084375000004_33078_2.wav,1.290032189,0.9207330346107483
33080_2,UAE,فالح ريال طيب، ريال زين، ريال نشمي، يحب يساعد الشباب أنا أعرفه زين,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_2264.1271875_2309.0990625000004_33080_2.wav,6.7532849,0.9585099816322327
33080_6,UAE,أبوي أنا قلت لكم، و أنتو حرين، شفتوا؟ إذا حسنته خله يحسن لحيتي,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_2264.1271875_2309.0990625000004_33080_6.wav,6.674536201,0.9735936522483826
33080_7,UAE,يا جماعة يا جماعة أنتو يايين تتضاربون؟,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_2264.1271875_2309.0990625000004_33080_7.wav,2.574821081,0.9064086675643921
33082_2,UAE,لا! أكيد أكو شي تحت راسك و أنا ما عندي علم عنه,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_23.4984375_33.5221875_33082_2.wav,4.626336538,0.8822371363639832
33083_2,UAE,عبدالكريم الله يسلمك مطرشني أسير أخطب له أم عبيد,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_2312.2040625_2368.0265625_33083_2.wav,3.299639889,0.6663026213645935
33089_1,UAE,تقدر تميز بين الصح و الغلط؟ تقدر تقولي شو استفدت من دنياك؟,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_286.0734375_290.9671875_33089_1.wav,4.673373632,0.6848862767219543
33093_2,UAE,لا تقول لا، لا تقول لا يا بو مرزم,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_349.6415625_363.73218750000007_33093_2.wav,3.187167423,0.2956066131591797
33093_4,UAE,أنا خذت نصيبي ؟ أنا يا بو مرزم ؟ هه يا ليت، يا ليت أقدر أصدقك,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_349.6415625_363.73218750000007_33093_4.wav,6.014879873,0.7060621380805969
33094_2,UAE,تعال تعال، ههه، ألحين تمشي ؟ شحقه تمشي ,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_364.25531250000006_389.04468750000007_33094_2.wav,5.143371666,0.9839080572128296
33104_1,UAE,جواهر ! يا سلام,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_532.0434375000001_536.9034375_33104_1.wav,3.008571429,0.1632510870695114
33106_1,UAE,لين ألحينه يا بنتي، ما تخبريني شو السالفة,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_590.4646875000001_595.0040625_33106_1.wav,4.531667707,0.9796388149261475
33109_2,UAE,أقولك أبوي، ما تجوف إن هالريال غير عن الناس كلهم ؟,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_603.2221875_612.3515625_33109_2.wav,2.530759367,0.9115546345710754
33110_1,UAE,الحين أنا متزوج عندي حرمه تحترمني وتحبني وتخدمني آخر شي اشلها واوديها بيت ابوها ليش؟,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_613.0096875_626.9146875_33110_1.wav,7.16532579,0.8868716955184937
33111_2,UAE,يمكن عنده ضيوف وما يبانا نروح له,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_627.2859375_635.8584375_33111_2.wav,2.507607016,0.9479153752326965
33113_2,UAE,من وين يبت الكلام هذا ؟!,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_722.1065625000001_734.8134375000001_33113_2.wav,1.188567842,0.9143626689910889
33114_3,UAE,أنا بسير أطالع أجوف شو السالفة، و بيي، لا تحرك منه,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_735.9271875000001_750.6590625000001_33114_3.wav,3.682970522,0.9542530179023743
33122_1,UAE,إلا يا بنتي، أخوج نايف وينه ؟,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_850.8628125_877.0190625_33122_1.wav,2.268653108,0.9449170231819153
33122_6,UAE,يا سلام، ما تجوفون إن البلاد تغيرت و صارت أحلى ؟,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_850.8628125_877.0190625_33122_6.wav,3.02487081,0.6073848009109497
33124_4,UAE,يا حارب الريال راح من صيد امس ما فقدناه افتكينا منه,04 - مسلسل أيام الصبر (1995) الحلقة 3 الثالثة_893.1178125000001_906.9553125000001_33124_4.wav,4.259504296,0.8677099943161011
41599_1,UAE,اندوج سلامة، يابتلج عود أنا و دخون الي تجوفينه، و بيعيه و لج نص الجيمة,05 - عجيب غريب - الصالون_1059.4546875_1065.5634375_41599_1.wav,6.108752834,0.9934873580932617
41601_1,UAE,انتي هني و نحن ندور عليج؟,05 - عجيب غريب - الصالون_1085.8640625000003_1093.2721875000002_41601_1.wav,1.684844324,0.8461371064186096
